Timestamp;Annotation ID;Width;Color (r,g,b);Point Index;Position (x,y,z);Position` (x,y,z)
637326641418940954;47;0.001999997;0,187,255;4;0.276875,-0.07670185,0.7083453;0.276875,-0.07670185,0.7083453
637326641418940954;47;0.001999997;0,187,255;5;0.2764376,-0.07624283,0.7079636;0.2764376,-0.07624283,0.7079636
637326641419372474;47;0.001999997;0,187,255;6;0.2760708,-0.07582137,0.708167;0.2760708,-0.07582137,0.708167
637326641419372474;47;0.001999997;0,187,255;7;0.2758033,-0.07559612,0.7081274;0.2758033,-0.07559612,0.7081274
637326641419774233;47;0.001999997;0,187,255;8;0.2758715,-0.07529813,0.7077837;0.2758715,-0.07529813,0.7077837
637326641419779195;47;0.001999997;0,187,255;9;0.2758277,-0.07507545,0.7066898;0.2758277,-0.07507545,0.7066898
637326641420200796;47;0.001999997;0,187,255;10;0.2753546,-0.07505161,0.7067072;0.2753546,-0.07505161,0.7067072
637326641420205757;47;0.001999997;0,187,255;11;0.2750278,-0.0750654,0.7061485;0.2750278,-0.0750654,0.7061485
637326641420647199;47;0.001999997;0,187,255;12;0.2744056,-0.07445428,0.7053171;0.2744056,-0.07445428,0.7053171
637326641420647199;47;0.001999997;0,187,255;13;0.2741605,-0.07453549,0.7051806;0.2741605,-0.07453549,0.7051806
637326641421043994;47;0.001999997;0,187,255;14;0.2735286,-0.07472762,0.704918;0.2735286,-0.07472762,0.704918
637326641421043994;47;0.001999997;0,187,255;15;0.272671,-0.074552,0.7047526;0.272671,-0.074552,0.7047526
637326641421460641;47;0.001999997;0,187,255;16;0.2725353,-0.07457194,0.7043117;0.2725353,-0.07457194,0.7043117
637326641421460641;47;0.001999997;0,187,255;17;0.2717577,-0.07472637,0.7043248;0.2717577,-0.07472637,0.7043248
637326641421916960;47;0.001999997;0,187,255;18;0.2708543,-0.07440412,0.7039708;0.2708543,-0.07440412,0.7039708
637326641421916960;47;0.001999997;0,187,255;19;0.2698708,-0.07499892,0.7040559;0.2698708,-0.07499892,0.7040559
637326641422338557;47;0.001999997;0,187,255;20;0.2688343,-0.07573503,0.7042817;0.2688343,-0.07573503,0.7042817
637326641422854399;47;0.001999997;0,187,255;21;0.2680372,-0.07512265,0.703709;0.2680372,-0.07512265,0.703709
637326641422854399;47;0.001999997;0,187,255;22;0.2667775,-0.07571149,0.703958;0.2667775,-0.07571149,0.703958
637326641422854399;47;0.001999997;0,187,255;23;0.2657299,-0.07589108,0.7038841;0.2657299,-0.07589108,0.7038841
637326641423280970;47;0.001999997;0,187,255;24;0.2648953,-0.07682329,0.7040534;0.2648953,-0.07682329,0.7040534
637326641423280970;47;0.001999997;0,187,255;25;0.2641411,-0.07637075,0.7036964;0.2641411,-0.07637075,0.7036964
637326641423692641;47;0.001999997;0,187,255;26;0.2632362,-0.07764709,0.7047931;0.2632362,-0.07764709,0.7047931
637326641423692641;47;0.001999997;0,187,255;27;0.2623505,-0.0771333,0.7042453;0.2623505,-0.0771333,0.7042453
637326641424124162;47;0.001999997;0,187,255;28;0.2616572,-0.07768247,0.7043002;0.2616572,-0.07768247,0.7043002
637326641424124162;47;0.001999997;0,187,255;29;0.2612414,-0.07811239,0.704135;0.2612414,-0.07811239,0.704135
637326641424540806;47;0.001999997;0,187,255;30;0.2608922,-0.07924199,0.7039533;0.2608922,-0.07924199,0.7039533
637326641424967359;47;0.001999997;0,187,255;31;0.2601419,-0.08025554,0.7040564;0.2601419,-0.08025554,0.7040564
637326641424967359;47;0.001999997;0,187,255;32;0.2598683,-0.08088884,0.704258;0.2598683,-0.08088884,0.704258
637326641425379046;47;0.001999997;0,187,255;33;0.2595662,-0.08121082,0.7042885;0.2595662,-0.08121082,0.7042885
637326641425379046;47;0.001999997;0,187,255;34;0.2593858,-0.08179495,0.7043152;0.2593858,-0.08179495,0.7043152
637326641425790722;47;0.001999997;0,187,255;35;0.2594461,-0.08285734,0.7046262;0.2594461,-0.08285734,0.7046262
637326641425790722;47;0.001999997;0,187,255;36;0.2594475,-0.08420902,0.7052909;0.2594475,-0.08420902,0.7052909
637326641426212325;47;0.001999997;0,187,255;37;0.2595932,-0.08478427,0.7055804;0.2595932,-0.08478427,0.7055804
637326641426212325;47;0.001999997;0,187,255;38;0.2601126,-0.0856252,0.7059692;0.2601126,-0.0856252,0.7059692
637326641426678566;47;0.001999997;0,187,255;39;0.2603514,-0.08556277,0.7067941;0.2603514,-0.08556277,0.7067941
637326641426678566;47;0.001999997;0,187,255;40;0.2606921,-0.08616796,0.7071567;0.2606921,-0.08616796,0.7071567
637326641427100176;47;0.001999997;0,187,255;41;0.2616858,-0.08900812,0.7096924;0.2616858,-0.08900812,0.7096924
637326641427105138;47;0.001999997;0,187,255;42;0.2625303,-0.08765274,0.7078067;0.2625303,-0.08765274,0.7078067
637326641427546574;47;0.001999997;0,187,255;43;0.2631887,-0.08809334,0.708374;0.2631887,-0.08809334,0.708374
637326641427546574;47;0.001999997;0,187,255;44;0.2641875,-0.08809587,0.7085457;0.2641875,-0.08809587,0.7085457
637326641427992980;47;0.001999997;0,187,255;45;0.265963,-0.09165215,0.7126204;0.265963,-0.09165215,0.7126204
637326641427992980;47;0.001999997;0,187,255;46;0.2664811,-0.08885145,0.7093276;0.2664811,-0.08885145,0.7093276
637326641428419536;47;0.001999997;0,187,255;47;0.2676966,-0.08916289,0.7095223;0.2676966,-0.08916289,0.7095223
637326641428419536;47;0.001999997;0,187,255;48;0.2689737,-0.08952731,0.7103431;0.2689737,-0.08952731,0.7103431
637326641428811375;47;0.001999997;0,187,255;49;0.2698217,-0.0889658,0.7095011;0.2698217,-0.0889658,0.7095011
637326641428811375;47;0.001999997;0,187,255;50;0.2708546,-0.08827394,0.7093186;0.2708546,-0.08827394,0.7093186
637326641429247857;47;0.001999997;0,187,255;51;0.2719411,-0.0878402,0.7089757;0.2719411,-0.0878402,0.7089757
637326641429247857;47;0.001999997;0,187,255;52;0.2725561,-0.087841,0.7090372;0.2725561,-0.087841,0.7090372
637326641429664489;47;0.001999997;0,187,255;53;0.2735328,-0.08640498,0.707898;0.2735328,-0.08640498,0.707898
637326641430086099;47;0.001999997;0,187,255;54;0.2738716,-0.08552331,0.7075197;0.2738716,-0.08552331,0.7075197
637326641430091052;47;0.001999997;0,187,255;55;0.2741672,-0.0853678,0.7071688;0.2741672,-0.0853678,0.7071688
637326641430527533;47;0.001999997;0,187,255;56;0.274269,-0.08443764,0.7068908;0.274269,-0.08443764,0.7068908
637326641430532493;47;0.001999997;0,187,255;57;0.2742526,-0.08313623,0.7062485;0.2742526,-0.08313623,0.7062485
637326641430959054;47;0.001999997;0,187,255;58;0.2742388,-0.08259717,0.7061408;0.2742388,-0.08259717,0.7061408
637326641430959054;47;0.001999997;0,187,255;59;0.2740008,-0.08141926,0.7057019;0.2740008,-0.08141926,0.7057019
637326641431375697;47;0.001999997;0,187,255;60;0.2737157,-0.08106354,0.7059773;0.2737157,-0.08106354,0.7059773
637326641431375697;47;0.001999997;0,187,255;61;0.2734824,-0.08003217,0.7051919;0.2734824,-0.08003217,0.7051919
637326641431807217;47;0.001999997;0,187,255;62;0.2735025,-0.07924771,0.704613;0.2735025,-0.07924771,0.704613
637326641431807217;47;0.001999997;0,187,255;63;0.273556,-0.07902798,0.7049332;0.273556,-0.07902798,0.7049332
637326641432243697;47;0.001999997;0,187,255;64;0.2740505,-0.07940274,0.7052985;0.2740505,-0.07940274,0.7052985
637326641432246551;47;0.001999997;0,187,255;65;0.2739216,-0.07788971,0.7033782;0.2739216,-0.07788971,0.7033782
637326641432660333;47;0.001999997;0,187,255;66;0.2738254,-0.07693321,0.7020507;0.2738254,-0.07693321,0.7020507
637326641432660333;47;0.001999997;0,187,255;67;0.2737539,-0.07709914,0.7018891;0.2737539,-0.07709914,0.7018891
637326641433096822;47;0.001999997;0,187,255;68;0.2736528,-0.07662797,0.7019656;0.2736528,-0.07662797,0.7019656
637326641433096822;47;0.001999997;0,187,255;69;0.2738482,-0.07749468,0.7020078;0.2738482,-0.07749468,0.7020078
637326641436097619;47;0.001999997;0,187,255;70;0.2745365,-0.07818565,0.7013655;0.2745365,-0.07818565,0.7013655
637326641436097619;47;0.001999997;0,187,255;71;0.2758769,-0.0787552,0.7005798;0.2758769,-0.0787552,0.7005798
637326641436097619;47;0.001999997;0,187,255;72;0.2782177,-0.0808163,0.6985411;0.2782177,-0.0808163,0.6985411
637326642110232141
637326642542908528;48;0.001999997;0,187,255;0;-0.0002251938,0.1633216,0.6503601;-0.0002251938,0.1633216,0.6503601
637326642543340037;48;0.001999997;0,187,255;1;0.001311172,0.1640971,0.6524104;0.001311172,0.1640971,0.6524104
637326642543771553;48;0.001999997;0,187,255;2;3.583729E-06,0.1532333,0.6562564;3.583729E-06,0.1532333,0.6562564
637326642543776530;48;0.001999997;0,187,255;3;-0.0002070554,0.1525381,0.6569707;-0.0002070554,0.1525381,0.6569707
637326642544188198;48;0.001999997;0,187,255;4;0.001327947,0.1635599,0.6525153;0.001327947,0.1635599,0.6525153
637326642544193156;48;0.001999997;0,187,255;5;0.001622349,0.1616191,0.6545455;0.001622349,0.1616191,0.6545455
637326642544604831;48;0.001999997;0,187,255;6;0.0009668581,0.1637877,0.6529842;0.0009668581,0.1637877,0.6529842
637326642544609797;48;0.001999997;0,187,255;7;0.0009870939,0.1641612,0.6527524;0.0009870939,0.1641612,0.6527524
637326642545071075;48;0.001999997;0,187,255;8;0.001051132,0.164304,0.6527023;0.001051132,0.164304,0.6527023
637326642545076048;48;0.001999997;0,187,255;9;0.0007885583,0.1643995,0.6529681;0.0007885583,0.1643995,0.6529681
637326642545492689;48;0.001999997;0,187,255;10;0.0008636154,0.1648865,0.6520022;0.0008636154,0.1648865,0.6520022
637326642545497633;48;0.001999997;0,187,255;11;0.000314936,0.1648301,0.6518864;0.000314936,0.1648301,0.6518864
637326642545914281;48;0.001999997;0,187,255;12;8.46833E-05,0.1658123,0.6510682;8.46833E-05,0.1658123,0.6510682
637326642545919240;48;0.001999997;0,187,255;13;-0.0004318543,0.1581125,0.654556;-0.0004318543,0.1581125,0.654556
637326642546350758;48;0.001999997;0,187,255;14;0.001504481,0.1668917,0.6512448;0.001504481,0.1668917,0.6512448
637326642546350758;48;0.001999997;0,187,255;15;-0.000324212,0.1619285,0.6529294;-0.000324212,0.1619285,0.6529294
637326642546762442;48;0.001999997;0,187,255;16;-0.001147136,0.1648363,0.6511343;-0.001147136,0.1648363,0.6511343
637326642546762442;48;0.001999997;0,187,255;17;-0.001128871,0.1631783,0.6513563;-0.001128871,0.1631783,0.6513563
637326642547184041;48;0.001999997;0,187,255;18;-0.0008013025,0.1644292,0.650331;-0.0008013025,0.1644292,0.650331
637326642547184041;48;0.001999997;0,187,255;19;-0.002793342,0.1681064,0.6467681;-0.002793342,0.1681064,0.6467681
637326642547610607;48;0.001999997;0,187,255;20;-0.003596947,0.1675291,0.6471371;-0.003596947,0.1675291,0.6471371
637326642547615556;48;0.001999997;0,187,255;21;-0.002796765,0.1685854,0.6471549;-0.002796765,0.1685854,0.6471549
637326642548032201;48;0.001999997;0,187,255;22;-0.004249927,0.1691309,0.646102;-0.004249927,0.1691309,0.646102
637326642548453806;48;0.001999997;0,187,255;23;-0.005571295,0.1686592,0.6458341;-0.005571295,0.1686592,0.6458341
637326642548458760;48;0.001999997;0,187,255;24;-0.006423067,0.1686672,0.6459231;-0.006423067,0.1686672,0.6459231
637326642548890284;48;0.001999997;0,187,255;25;-0.007551156,0.168448,0.6454226;-0.007551156,0.168448,0.6454226
637326642548890284;48;0.001999997;0,187,255;26;-0.008519892,0.1697372,0.6447257;-0.008519892,0.1697372,0.6447257
637326642549316841;48;0.001999997;0,187,255;27;-0.009788021,0.1681998,0.6453974;-0.009788021,0.1681998,0.6453974
637326642549316841;48;0.001999997;0,187,255;28;-0.01086254,0.1682112,0.6454565;-0.01086254,0.1682112,0.6454565
637326642549753340;48;0.001999997;0,187,255;29;-0.0105439,0.1683656,0.645828;-0.0105439,0.1683656,0.645828
637326642549753340;48;0.001999997;0,187,255;30;-0.01078884,0.1682498,0.6463056;-0.01078884,0.1682498,0.6463056
637326642550165006;48;0.001999997;0,187,255;31;-0.01337057,0.1672594,0.6457735;-0.01337057,0.1672594,0.6457735
637326642550165006;48;0.001999997;0,187,255;32;-0.01156727,0.166076,0.647456;-0.01156727,0.166076,0.647456
637326642550586615;48;0.001999997;0,187,255;33;-0.01452334,0.1667949,0.645589;-0.01452334,0.1667949,0.645589
637326642550586615;48;0.001999997;0,187,255;34;-0.01510311,0.1658555,0.6477213;-0.01510311,0.1658555,0.6477213
637326642551023082;48;0.001999997;0,187,255;35;-0.01656174,0.1648079,0.6468421;-0.01656174,0.1648079,0.6468421
637326642551028043;48;0.001999997;0,187,255;36;-0.01671342,0.1640605,0.646674;-0.01671342,0.1640605,0.646674
637326642551444689;48;0.001999997;0,187,255;37;-0.01740558,0.163634,0.6468859;-0.01740558,0.163634,0.6468859
637326642551444689;48;0.001999997;0,187,255;38;-0.0175821,0.162509,0.6468193;-0.0175821,0.162509,0.6468193
637326642551861334;48;0.001999997;0,187,255;39;-0.01805615,0.1611918,0.6477281;-0.01805615,0.1611918,0.6477281
637326642551861334;48;0.001999997;0,187,255;40;-0.01786313,0.1608062,0.6479376;-0.01786313,0.1608062,0.6479376
637326642552287892;48;0.001999997;0,187,255;41;-0.01789682,0.1595302,0.6488408;-0.01789682,0.1595302,0.6488408
637326642552287892;48;0.001999997;0,187,255;42;-0.01778125,0.1589765,0.649014;-0.01778125,0.1589765,0.649014
637326642552719417;48;0.001999997;0,187,255;43;-0.01705272,0.1575194,0.6496807;-0.01705272,0.1575194,0.6496807
637326642552719417;48;0.001999997;0,187,255;44;-0.01668461,0.1570191,0.649837;-0.01668461,0.1570191,0.649837
637326642553141013;48;0.001999997;0,187,255;45;-0.01554999,0.1559545,0.6498047;-0.01554999,0.1559545,0.6498047
637326642553145971;48;0.001999997;0,187,255;46;-0.01538784,0.1548866,0.6512246;-0.01538784,0.1548866,0.6512246
637326642553567568;48;0.001999997;0,187,255;47;-0.01433599,0.1545085,0.6515533;-0.01433599,0.1545085,0.6515533
637326642553989167;48;0.001999997;0,187,255;48;-0.01313422,0.1538315,0.6516743;-0.01313422,0.1538315,0.6516743
637326642553989167;48;0.001999997;0,187,255;49;-0.01270107,0.1533051,0.6520885;-0.01270107,0.1533051,0.6520885
637326642554425656;48;0.001999997;0,187,255;50;-0.01162812,0.1526144,0.6526146;-0.01162812,0.1526144,0.6526146
637326642554425656;48;0.001999997;0,187,255;51;-0.01031226,0.1522809,0.6530391;-0.01031226,0.1522809,0.6530391
637326642554847254;48;0.001999997;0,187,255;52;-0.00958354,0.1525851,0.6529354;-0.00958354,0.1525851,0.6529354
637326642554847254;48;0.001999997;0,187,255;53;-0.00783344,0.1527033,0.6523552;-0.00783344,0.1527033,0.6523552
637326642555283736;48;0.001999997;0,187,255;54;-0.006725732,0.1527858,0.652258;-0.006725732,0.1527858,0.652258
637326642555288693;48;0.001999997;0,187,255;55;-0.006004669,0.1531146,0.6517715;-0.006004669,0.1531146,0.6517715
637326642555695421;48;0.001999997;0,187,255;56;-0.004967224,0.1535659,0.6513743;-0.004967224,0.1535659,0.6513743
637326642555700371;48;0.001999997;0,187,255;57;-0.00414985,0.154119,0.6514171;-0.00414985,0.154119,0.6514171
637326642556121981;48;0.001999997;0,187,255;58;-0.003304813,0.1545562,0.6504009;-0.003304813,0.1545562,0.6504009
637326642556126937;48;0.001999997;0,187,255;59;-0.002895974,0.1551396,0.6502691;-0.002895974,0.1551396,0.6502691
637326642556543575;48;0.001999997;0,187,255;60;-0.00180335,0.156248,0.6499274;-0.00180335,0.156248,0.6499274
637326642556548535;48;0.001999997;0,187,255;61;-0.001245901,0.1567867,0.6495064;-0.001245901,0.1567867,0.6495064
637326642556960213;48;0.001999997;0,187,255;62;-0.0005812608,0.1574808,0.6494224;-0.0005812608,0.1574808,0.6494224
637326642556960213;48;0.001999997;0,187,255;63;-0.0003152117,0.1586651,0.6489528;-0.0003152117,0.1586651,0.6489528
637326642557371915;48;0.001999997;0,187,255;64;-0.0007241964,0.15876,0.6497612;-0.0007241964,0.15876,0.6497612
637326642557371915;48;0.001999997;0,187,255;65;-0.0004894175,0.1598147,0.6492794;-0.0004894175,0.1598147,0.6492794
637326642557803419;48;0.001999997;0,187,255;66;-0.0001343116,0.1610526,0.6481181;-0.0001343116,0.1610526,0.6481181
637326642558225014;48;0.001999997;0,187,255;67;-8.159503E-05,0.1634625,0.645213;-8.159503E-05,0.1634625,0.645213
637326642558230036;48;0.001999997;0,187,255;68;-0.0003682934,0.1640691,0.6449096;-0.0003682934,0.1640691,0.6449096
637326642558671416;48;0.001999997;0,187,255;69;-0.001459409,0.1633605,0.6475132;-0.001459409,0.1633605,0.6475132
637326642558676380;48;0.001999997;0,187,255;70;-0.00163288,0.1652461,0.6446829;-0.00163288,0.1652461,0.6446829
637326642559088052;48;0.001999997;0,187,255;71;-0.002379242,0.1648483,0.6463603;-0.002379242,0.1648483,0.6463603
637326642559088052;48;0.001999997;0,187,255;72;-0.003365852,0.1655673,0.645794;-0.003365852,0.1655673,0.645794
637326642559509656;48;0.001999997;0,187,255;73;-0.004313022,0.165196,0.6467697;-0.004313022,0.165196,0.6467697
637326642559509656;48;0.001999997;0,187,255;74;-0.005750336,0.1654687,0.646709;-0.005750336,0.1654687,0.646709
637326642559941193;48;0.001999997;0,187,255;75;-0.006058998,0.1655288,0.6463251;-0.006058998,0.1655288,0.6463251
637326642559946147;48;0.001999997;0,187,255;76;-0.006942213,0.1653138,0.6459993;-0.006942213,0.1653138,0.6459993
637326642560362785;48;0.001999997;0,187,255;77;-0.008070078,0.1645473,0.6468414;-0.008070078,0.1645473,0.6468414
637326642560367746;48;0.001999997;0,187,255;78;-0.007807225,0.1643376,0.6452814;-0.007807225,0.1643376,0.6452814
637326642560774468;48;0.001999997;0,187,255;79;-0.007159572,0.1638321,0.6440508;-0.007159572,0.1638321,0.6440508
637326642560774468;48;0.001999997;0,187,255;80;-0.005878534,0.1626992,0.6418692;-0.005878534,0.1626992,0.6418692
637326642772046002;49;0.001999997;0,187,255;0;0.005944483,0.1777356,0.6431968;0.005944483,0.1777356,0.6431968
637326642772472559;49;0.001999997;0,187,255;1;0.005368982,0.1778793,0.6435722;0.005368982,0.1778793,0.6435722
637326642772899129;49;0.001999997;0,187,255;2;0.005112216,0.1779576,0.6432443;0.005112216,0.1779576,0.6432443
637326642772904078;49;0.001999997;0,187,255;3;0.004814688,0.1779838,0.6430466;0.004814688,0.1779838,0.6430466
637326642773340568;49;0.001999997;0,187,255;4;0.004639622,0.1787152,0.6428131;0.004639622,0.1787152,0.6428131
637326642773345525;49;0.001999997;0,187,255;5;0.004035547,0.178938,0.6421437;0.004035547,0.178938,0.6421437
637326642773742321;49;0.001999997;0,187,255;6;0.003471643,0.1793082,0.6415985;0.003471643,0.1793082,0.6415985
637326642773747280;49;0.001999997;0,187,255;7;0.003059402,0.1793527,0.6413109;0.003059402,0.1793527,0.6413109
637326642774168902;49;0.001999997;0,187,255;8;0.001809448,0.1798264,0.6407176;0.001809448,0.1798264,0.6407176
637326642774168902;49;0.001999997;0,187,255;9;0.0008468516,0.1800779,0.6406409;0.0008468516,0.1800779,0.6406409
637326642774600409;49;0.001999997;0,187,255;10;-2.808869E-06,0.1802393,0.640402;-2.808869E-06,0.1802393,0.640402
637326642774600409;49;0.001999997;0,187,255;11;-0.001258481,0.1801453,0.6401203;-0.001258481,0.1801453,0.6401203
637326642775026972;49;0.001999997;0,187,255;12;-0.002331216,0.1802163,0.6398134;-0.002331216,0.1802163,0.6398134
637326642775026972;49;0.001999997;0,187,255;13;-0.002248432,0.1768388,0.6418602;-0.002248432,0.1768388,0.6418602
637326642775458484;49;0.001999997;0,187,255;14;-0.004133727,0.1797252,0.6394559;-0.004133727,0.1797252,0.6394559
637326642775463450;49;0.001999997;0,187,255;15;-0.003118124,0.1782258,0.6405102;-0.003118124,0.1782258,0.6405102
637326642775885050;49;0.001999997;0,187,255;16;-0.004534125,0.176357,0.6410319;-0.004534125,0.176357,0.6410319
637326642775885050;49;0.001999997;0,187,255;17;-0.006545659,0.1778969,0.6396699;-0.006545659,0.1778969,0.6396699
637326642776291765;49;0.001999997;0,187,255;18;-0.007623799,0.1768593,0.6401944;-0.007623799,0.1768593,0.6401944
637326642776291765;49;0.001999997;0,187,255;19;-0.008110929,0.1761074,0.6406102;-0.008110929,0.1761074,0.6406102
637326642776708404;49;0.001999997;0,187,255;20;-0.006819822,0.1739151,0.6425321;-0.006819822,0.1739151,0.6425321
637326642776708404;49;0.001999997;0,187,255;21;-0.009212151,0.1732361,0.6419788;-0.009212151,0.1732361,0.6419788
637326642777139942;49;0.001999997;0,187,255;22;-0.008679345,0.1726584,0.6425322;-0.008679345,0.1726584,0.6425322
637326642777556729;49;0.001999997;0,187,255;23;-0.00886105,0.1713961,0.6429248;-0.00886105,0.1713961,0.6429248
637326642777556729;49;0.001999997;0,187,255;24;-0.008342862,0.1694334,0.6437855;-0.008342862,0.1694334,0.6437855
637326642777978168;49;0.001999997;0,187,255;25;-0.0076891,0.16928,0.6439419;-0.0076891,0.16928,0.6439419
637326642777978168;49;0.001999997;0,187,255;26;-0.00624701,0.1684148,0.6445101;-0.00624701,0.1684148,0.6445101
637326642778419612;49;0.001999997;0,187,255;27;-0.00424128,0.1678851,0.6451279;-0.00424128,0.1678851,0.6451279
637326642778424567;49;0.001999997;0,187,255;28;-0.003583591,0.1667824,0.6450922;-0.003583591,0.1667824,0.6450922
637326642778846180;49;0.001999997;0,187,255;29;-0.001904391,0.1659959,0.6452769;-0.001904391,0.1659959,0.6452769
637326642778846180;49;0.001999997;0,187,255;30;8.981675E-05,0.1646975,0.6457568;8.981675E-05,0.1646975,0.6457568
637326642779262810;49;0.001999997;0,187,255;31;0.001281265,0.1648259,0.645718;0.001281265,0.1648259,0.645718
637326642779267778;49;0.001999997;0,187,255;32;0.003041707,0.1641652,0.6458894;0.003041707,0.1641652,0.6458894
637326642779709268;49;0.001999997;0,187,255;33;0.00640082,0.1646845,0.6463166;0.00640082,0.1646845,0.6463166
637326642779709268;49;0.001999997;0,187,255;34;0.006343648,0.1644624,0.6457497;0.006343648,0.1644624,0.6457497
637326642780135770;49;0.001999997;0,187,255;35;0.008704502,0.1647508,0.6457456;0.008704502,0.1647508,0.6457456
637326642780135770;49;0.001999997;0,187,255;36;0.009324435,0.1651345,0.6447046;0.009324435,0.1651345,0.6447046
637326642780567299;49;0.001999997;0,187,255;37;0.01078966,0.166048,0.6439375;0.01078966,0.166048,0.6439375
637326642780567299;49;0.001999997;0,187,255;38;0.01125821,0.1667385,0.6432354;0.01125821,0.1667385,0.6432354
637326642780988891;49;0.001999997;0,187,255;39;0.012568,0.1671978,0.6430892;0.012568,0.1671978,0.6430892
637326642780988891;49;0.001999997;0,187,255;40;0.01243606,0.1687005,0.6416259;0.01243606,0.1687005,0.6416259
637326642781405538;49;0.001999997;0,187,255;41;0.0126427,0.1698172,0.640624;0.0126427,0.1698172,0.640624
637326642781405538;49;0.001999997;0,187,255;42;0.01227564,0.1710615,0.6396418;0.01227564,0.1710615,0.6396418
637326642781861853;49;0.001999997;0,187,255;43;0.01248778,0.1727571,0.6388041;0.01248778,0.1727571,0.6388041
637326642781861853;49;0.001999997;0,187,255;44;0.01120821,0.173691,0.6376145;0.01120821,0.173691,0.6376145
637326642782283457;49;0.001999997;0,187,255;45;0.01003214,0.1751741,0.6367366;0.01003214,0.1751741,0.6367366
637326642782288421;49;0.001999997;0,187,255;46;0.01011543,0.1759718,0.637006;0.01011543,0.1759718,0.637006
637326642782734830;49;0.001999997;0,187,255;47;0.008556649,0.1739357,0.638106;0.008556649,0.1739357,0.638106
637326642782734830;49;0.001999997;0,187,255;48;0.005410023,0.1777847,0.6361439;0.005410023,0.1777847,0.6361439
637326642783166346;49;0.001999997;0,187,255;49;0.004184566,0.1787127,0.6368089;0.004184566,0.1787127,0.6368089
637326642783166346;49;0.001999997;0,187,255;50;0.001076005,0.1780896,0.6365927;0.001076005,0.1780896,0.6365927
637326642783587937;49;0.001999997;0,187,255;51;-0.0009698831,0.1789306,0.63652;-0.0009698831,0.1789306,0.63652
637326642784010352;49;0.001999997;0,187,255;52;-0.001196541,0.1780496,0.6369592;-0.001196541,0.1780496,0.6369592
637326642784010352;49;0.001999997;0,187,255;53;-0.003399059,0.1771398,0.635258;-0.003399059,0.1771398,0.635258
637326642830455052;50;0.001999997;0,187,255;0;-0.01447028,0.1446977,0.6441196;-0.01447028,0.1446977,0.6441196
637326642830906423;50;0.001999997;0,187,255;1;-0.01371725,0.1434269,0.6457268;-0.01371725,0.1434269,0.6457268
637326642830911369;50;0.001999997;0,187,255;2;-0.0133145,0.1438313,0.6459258;-0.0133145,0.1438313,0.6459258
637326642831318107;50;0.001999997;0,187,255;3;-0.01298889,0.1443575,0.6458659;-0.01298889,0.1443575,0.6458659
637326642831739701;50;0.001999997;0,187,255;4;-0.01277561,0.1438513,0.6465809;-0.01277561,0.1438513,0.6465809
637326642831739701;50;0.001999997;0,187,255;5;-0.01253155,0.1446158,0.6464422;-0.01253155,0.1446158,0.6464422
637326642832166255;50;0.001999997;0,187,255;6;-0.01265318,0.1447533,0.6469197;-0.01265318,0.1447533,0.6469197
637326642832166255;50;0.001999997;0,187,255;7;-0.01244737,0.1446478,0.647669;-0.01244737,0.1446478,0.647669
637326642832602739;50;0.001999997;0,187,255;8;-0.01293716,0.1458122,0.6475453;-0.01293716,0.1458122,0.6475453
637326642832602739;50;0.001999997;0,187,255;9;-0.01344494,0.1460578,0.6485328;-0.01344494,0.1460578,0.6485328
637326642833029295;50;0.001999997;0,187,255;10;-0.01417618,0.1471039,0.6484051;-0.01417618,0.1471039,0.6484051
637326642833029295;50;0.001999997;0,187,255;11;-0.01529472,0.1481673,0.6485648;-0.01529472,0.1481673,0.6485648
637326642833475692;50;0.001999997;0,187,255;12;-0.01587748,0.1472695,0.6499758;-0.01587748,0.1472695,0.6499758
637326642833475692;50;0.001999997;0,187,255;13;-0.01691306,0.1484354,0.6497386;-0.01691306,0.1484354,0.6497386
637326642833897308;50;0.001999997;0,187,255;14;-0.01814552,0.1486806,0.6499571;-0.01814552,0.1486806,0.6499571
637326642833897308;50;0.001999997;0,187,255;15;-0.02040071,0.1501406,0.6491021;-0.02040071,0.1501406,0.6491021
637326642834328821;50;0.001999997;0,187,255;16;-0.02253658,0.1506149,0.6491362;-0.02253658,0.1506149,0.6491362
637326642834333791;50;0.001999997;0,187,255;17;-0.02534613,0.1528075,0.6473127;-0.02534613,0.1528075,0.6473127
637326642834755388;50;0.001999997;0,187,255;18;-0.02774407,0.1528448,0.6474586;-0.02774407,0.1528448,0.6474586
637326642834755388;50;0.001999997;0,187,255;19;-0.0290653,0.1527035,0.6475019;-0.0290653,0.1527035,0.6475019
637326642835167057;50;0.001999997;0,187,255;20;-0.03105262,0.1532346,0.646718;-0.03105262,0.1532346,0.646718
637326642835167057;50;0.001999997;0,187,255;21;-0.03294096,0.1534277,0.6464902;-0.03294096,0.1534277,0.6464902
637326642835603542;50;0.001999997;0,187,255;22;-0.03357475,0.1526238,0.6468982;-0.03357475,0.1526238,0.6468982
637326642835608503;50;0.001999997;0,187,255;23;-0.03424838,0.1512421,0.6477823;-0.03424838,0.1512421,0.6477823
637326642836015254;50;0.001999997;0,187,255;24;-0.03532878,0.1516902,0.6468698;-0.03532878,0.1516902,0.6468698
637326642836020183;50;0.001999997;0,187,255;25;-0.03478867,0.1497375,0.6484614;-0.03478867,0.1497375,0.6484614
